epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,5886.92,1.38329,0.94053,1.22622,0.3382,0.28923,0.27222,0.1297,1.95842,1.85541,1.513,0.007261,0.007261,0.007261
85,5955.51,1.38633,0.93998,1.23313,0.38059,0.21623,0.21753,0.09932,2.12729,2.16889,1.56528,0.007228,0.007228,0.007228
86,6024.18,1.36879,0.94637,1.21965,0.33533,0.26902,0.25807,0.1224,1.96008,1.91532,1.48818,0.007195,0.007195,0.007195
87,6093.06,1.36942,0.92781,1.22589,0.29956,0.29818,0.24722,0.11369,2.04075,1.82225,1.52324,0.007162,0.007162,0.007162
88,6161.86,1.35906,0.90498,1.22259,0.31395,0.19605,0.17223,0.07772,2.28205,2.31931,1.69845,0.007129,0.007129,0.007129
89,6230.7,1.37289,0.92854,1.21854,0.37054,0.20049,0.18993,0.08233,2.30389,2.27352,1.81218,0.007096,0.007096,0.007096
90,6299.52,1.37304,0.93707,1.20896,0.44347,0.26718,0.23444,0.1068,2.08223,2.09481,1.56929,0.007063,0.007063,0.007063
91,6368.14,1.34407,0.91354,1.20449,0.41915,0.23527,0.20787,0.09656,2.12882,2.40312,1.5716,0.00703,0.00703,0.00703
92,6436.74,1.35817,0.93157,1.22478,0.31094,0.26917,0.24644,0.1095,2.17157,1.95314,1.5797,0.006997,0.006997,0.006997
93,6505.69,1.32557,0.89948,1.2014,0.50348,0.27143,0.26854,0.12466,2.09351,1.93475,1.53809,0.006964,0.006964,0.006964
94,6574.51,1.32504,0.9206,1.20047,0.50066,0.2547,0.24719,0.12436,1.93084,1.99066,1.50464,0.006931,0.006931,0.006931
95,6642.74,1.34403,0.92124,1.19799,0.341,0.29264,0.27531,0.14361,1.89914,1.73142,1.46531,0.006898,0.006898,0.006898
96,6710.88,1.31754,0.88739,1.18647,0.37683,0.17908,0.16514,0.073,2.33236,2.61659,1.72172,0.006865,0.006865,0.006865
97,6779.12,1.34068,0.88903,1.20439,0.32917,0.25489,0.24427,0.11185,2.02055,2.00652,1.53458,0.006832,0.006832,0.006832
98,6847.5,1.32753,0.89445,1.1998,0.47836,0.23846,0.25989,0.12474,1.97833,1.79979,1.53741,0.006799,0.006799,0.006799
99,6916.34,1.32235,0.88507,1.20109,0.34568,0.25815,0.2624,0.12186,1.94217,1.81495,1.49122,0.006766,0.006766,0.006766
100,6985.38,1.31392,0.89438,1.1981,0.48277,0.24063,0.28142,0.1348,1.98165,1.85411,1.50933,0.006733,0.006733,0.006733
101,7054.24,1.32005,0.88757,1.18897,0.39428,0.27126,0.27267,0.13738,1.88348,1.9664,1.47659,0.0067,0.0067,0.0067
102,7123.29,1.29847,0.88096,1.17692,0.337,0.29336,0.25627,0.11816,2.0375,1.98451,1.55011,0.006667,0.006667,0.006667
103,7192.21,1.31033,0.88044,1.19575,0.42448,0.29045,0.31012,0.15319,1.85848,1.77229,1.46744,0.006634,0.006634,0.006634
