epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,12679.9,1.07164,0.68254,1.06868,0.33161,0.32932,0.29685,0.13733,1.9684,1.62516,1.45843,0.00373,0.00373,0.00373
192,12746.2,1.10154,0.69608,1.0922,0.27026,0.33009,0.27223,0.12863,1.9908,1.61382,1.48667,0.003697,0.003697,0.003697
193,12812.7,1.0735,0.68662,1.07018,0.31901,0.30246,0.26994,0.12079,2.01183,1.66449,1.50866,0.003664,0.003664,0.003664
194,12878.9,1.0888,0.69271,1.07429,0.37916,0.27761,0.26777,0.12432,1.97165,1.68021,1.4847,0.003631,0.003631,0.003631
195,12945.3,1.07911,0.68258,1.0793,0.36306,0.27172,0.25774,0.11299,2.06422,1.73789,1.49815,0.003598,0.003598,0.003598
196,13011.6,1.05406,0.67768,1.0666,0.3082,0.31762,0.26066,0.11538,2.05873,1.8254,1.49515,0.003565,0.003565,0.003565
197,13077.9,1.0646,0.67599,1.07094,0.27904,0.31693,0.26893,0.12548,1.98209,1.72009,1.49592,0.003532,0.003532,0.003532
198,13144.4,1.06519,0.67452,1.07574,0.31588,0.3061,0.28169,0.13498,1.98756,1.65236,1.46954,0.003499,0.003499,0.003499
199,13210.8,1.0881,0.69292,1.06957,0.388,0.31902,0.30407,0.13451,1.9627,1.59568,1.46977,0.003466,0.003466,0.003466
200,13277.3,1.06914,0.6725,1.06732,0.33329,0.25792,0.26878,0.12677,1.95799,1.64879,1.47724,0.003433,0.003433,0.003433
201,13343.7,1.07187,0.6805,1.07308,0.31978,0.33987,0.29336,0.13951,1.93091,1.57206,1.45904,0.0034,0.0034,0.0034
202,13410.2,1.07682,0.68088,1.08343,0.33696,0.3324,0.30456,0.13942,1.95379,1.62873,1.44467,0.003367,0.003367,0.003367
203,13476.8,1.07933,0.68195,1.06823,0.44608,0.29653,0.30272,0.13053,1.96893,1.66172,1.48277,0.003334,0.003334,0.003334
204,13543.2,1.07954,0.69402,1.07694,0.40457,0.30932,0.29075,0.13596,1.98769,1.62217,1.47243,0.003301,0.003301,0.003301
205,13609.5,1.07346,0.69026,1.07621,0.44555,0.31649,0.30988,0.13674,1.95751,1.5895,1.47765,0.003268,0.003268,0.003268
206,13675.8,1.06875,0.67051,1.07275,0.32639,0.30692,0.29725,0.14033,1.93211,1.5877,1.47741,0.003235,0.003235,0.003235
207,13742.2,1.05862,0.66906,1.0561,0.42762,0.28676,0.28663,0.1345,1.98696,1.60887,1.47883,0.003202,0.003202,0.003202
208,13808.5,1.05388,0.65733,1.06569,0.29243,0.33696,0.28197,0.13469,1.99696,1.65939,1.48998,0.003169,0.003169,0.003169
209,13875.2,1.04088,0.66456,1.06097,0.36965,0.3344,0.28888,0.12569,2.01524,1.64668,1.49818,0.003136,0.003136,0.003136
210,13941.3,1.0577,0.67629,1.07317,0.45178,0.27211,0.25401,0.1227,1.97112,1.72337,1.47526,0.003103,0.003103,0.003103
211,14007.6,1.05545,0.65651,1.06077,0.40047,0.32233,0.28586,0.12879,2.00319,1.67778,1.50046,0.00307,0.00307,0.00307
212,14073.9,1.04924,0.66258,1.05587,0.50749,0.27225,0.27279,0.13308,1.92446,1.65136,1.43609,0.003037,0.003037,0.003037
213,14140.1,1.05089,0.65816,1.05652,0.36413,0.27164,0.27283,0.13396,1.93314,1.59625,1.46251,0.003004,0.003004,0.003004
214,14206.6,1.03229,0.66626,1.04948,0.32105,0.30692,0.28278,0.13711,1.92856,1.59214,1.4578,0.002971,0.002971,0.002971
215,14272.9,1.02072,0.6516,1.05446,0.32352,0.27261,0.27094,0.12983,1.98901,1.64991,1.46345,0.002938,0.002938,0.002938
216,14339.4,1.04041,0.65397,1.0633,0.31025,0.33939,0.28487,0.13603,1.94414,1.58035,1.47529,0.002905,0.002905,0.002905
217,14406.1,1.03383,0.65597,1.05464,0.28637,0.3197,0.27565,0.13103,1.96163,1.66281,1.48368,0.002872,0.002872,0.002872
218,14472.5,1.03346,0.65277,1.05782,0.35173,0.31779,0.28461,0.13548,1.94264,1.65227,1.45393,0.002839,0.002839,0.002839
219,14538.8,1.01649,0.64431,1.04868,0.35224,0.28154,0.2779,0.13315,1.93956,1.62136,1.47081,0.002806,0.002806,0.002806
220,14605.1,1.01754,0.63937,1.06356,0.29741,0.36726,0.2915,0.13537,1.9509,1.58982,1.47328,0.002773,0.002773,0.002773
221,14671.6,1.01838,0.63617,1.05716,0.50943,0.27806,0.27189,0.13454,1.95794,1.64537,1.4823,0.00274,0.00274,0.00274
222,14738.1,1.02954,0.65576,1.05242,0.50284,0.27878,0.2713,0.12637,2.04408,1.68203,1.53274,0.002707,0.002707,0.002707
223,14804.4,1.03743,0.64498,1.05377,0.30798,0.29291,0.27203,0.12675,2.03365,1.65543,1.53098,0.002674,0.002674,0.002674
224,14870.9,1.02773,0.65117,1.05729,0.31733,0.29349,0.27017,0.1323,1.97771,1.69102,1.48254,0.002641,0.002641,0.002641
225,14937.3,1.03729,0.64849,1.05787,0.2983,0.27617,0.26874,0.12726,2.02563,1.70199,1.50408,0.002608,0.002608,0.002608
226,15003.6,1.03843,0.65253,1.06991,0.32327,0.26805,0.26219,0.12588,2.04412,1.70513,1.51614,0.002575,0.002575,0.002575
227,15070,1.0246,0.64216,1.04889,0.48783,0.24418,0.25296,0.11689,2.06912,1.73196,1.52825,0.002542,0.002542,0.002542
228,15136.2,1.01717,0.64597,1.04456,0.28597,0.28183,0.26292,0.11501,2.07385,1.72618,1.53607,0.002509,0.002509,0.002509
229,15202.4,1.01298,0.63987,1.04816,0.30957,0.30228,0.28684,0.1343,1.97253,1.63799,1.4948,0.002476,0.002476,0.002476
230,15268.6,1.024,0.63966,1.05021,0.31407,0.27895,0.27174,0.13036,1.98762,1.62444,1.50324,0.002443,0.002443,0.002443
231,15334.8,1.023,0.63842,1.05669,0.32456,0.29221,0.27224,0.13124,1.98385,1.65041,1.51164,0.00241,0.00241,0.00241
232,15401,1.01381,0.64454,1.04898,0.32752,0.26627,0.27357,0.13575,1.95271,1.6748,1.48622,0.002377,0.002377,0.002377
233,15467.2,0.99503,0.63188,1.03825,0.46461,0.2592,0.26382,0.12646,1.95538,1.70579,1.48675,0.002344,0.002344,0.002344
234,15533.4,0.99876,0.64204,1.04118,0.31313,0.28262,0.27252,0.12326,2.00245,1.70643,1.51928,0.002311,0.002311,0.002311
235,15599.7,0.99912,0.63759,1.04147,0.30964,0.29933,0.27048,0.12741,1.99713,1.7023,1.51529,0.002278,0.002278,0.002278
236,15666.1,0.99795,0.64064,1.03321,0.3172,0.27673,0.2676,0.1315,1.93918,1.6767,1.48575,0.002245,0.002245,0.002245
237,15732.7,0.99147,0.63236,1.04638,0.31386,0.28785,0.27415,0.13635,1.94097,1.68071,1.47999,0.002212,0.002212,0.002212
238,15798.9,0.98611,0.63604,1.046,0.33076,0.27758,0.274,0.13521,1.92068,1.67456,1.45444,0.002179,0.002179,0.002179
239,15865.3,0.99177,0.62287,1.0415,0.34632,0.27062,0.2666,0.13196,1.94205,1.66942,1.4741,0.002146,0.002146,0.002146
240,15931.4,0.9883,0.61639,1.04018,0.29905,0.29789,0.26808,0.12988,1.96518,1.6767,1.48917,0.002113,0.002113,0.002113
241,15997.8,0.97091,0.63051,1.03296,0.30561,0.28675,0.27285,0.13447,1.92982,1.67831,1.46858,0.00208,0.00208,0.00208
242,16064,0.97533,0.62487,1.02162,0.31936,0.27674,0.27376,0.13536,1.92089,1.66003,1.48189,0.002047,0.002047,0.002047
243,16130.2,0.98572,0.61681,1.03432,0.30101,0.31095,0.27894,0.13846,1.91209,1.64008,1.47112,0.002014,0.002014,0.002014
244,16196.6,0.9938,0.64145,1.03079,0.30589,0.31886,0.28434,0.13737,1.93176,1.65854,1.48527,0.001981,0.001981,0.001981
245,16263.3,0.99048,0.63473,1.03576,0.33114,0.29082,0.28354,0.13321,1.95621,1.67686,1.50056,0.001948,0.001948,0.001948
246,16329.6,0.97759,0.61247,1.02747,0.52741,0.27729,0.27603,0.13538,1.9579,1.66523,1.51284,0.001915,0.001915,0.001915
247,16395.8,0.98392,0.62296,1.02355,0.34904,0.2846,0.27501,0.13647,1.92766,1.65528,1.4984,0.001882,0.001882,0.001882
248,16461.5,0.97877,0.60917,1.03327,0.33625,0.33707,0.28815,0.1402,1.91911,1.62695,1.49675,0.001849,0.001849,0.001849
249,16527.7,0.9881,0.62893,1.04633,0.37605,0.305,0.29071,0.14139,1.9252,1.58397,1.4781,0.001816,0.001816,0.001816
250,16594.1,0.96457,0.62714,1.0403,0.34478,0.29712,0.28698,0.14418,1.91033,1.62533,1.48221,0.001783,0.001783,0.001783
251,16660.4,0.96734,0.6216,1.02541,0.34886,0.27377,0.28053,0.13808,1.90015,1.6398,1.48411,0.00175,0.00175,0.00175
252,16726.9,0.96439,0.61886,1.0351,0.32651,0.29047,0.27319,0.13548,1.9245,1.64124,1.48774,0.001717,0.001717,0.001717
253,16793.2,0.96233,0.60769,1.03259,0.31859,0.28502,0.27651,0.13906,1.9095,1.62192,1.46727,0.001684,0.001684,0.001684
254,16859.5,0.95559,0.59851,1.02103,0.32742,0.28898,0.28268,0.13817,1.92867,1.59625,1.48143,0.001651,0.001651,0.001651
255,16925.9,0.9772,0.61865,1.0366,0.32763,0.29061,0.2774,0.1332,1.9469,1.60535,1.48028,0.001618,0.001618,0.001618
256,16992.5,0.95611,0.60445,1.02567,0.32777,0.28732,0.27966,0.13467,1.94635,1.64548,1.47581,0.001585,0.001585,0.001585
257,17058.8,0.9463,0.60232,1.02502,0.30497,0.27287,0.26491,0.12865,1.98256,1.6472,1.49039,0.001552,0.001552,0.001552
258,17125.2,0.95918,0.5996,1.02427,0.32168,0.28961,0.27282,0.13322,1.9754,1.64336,1.50056,0.001519,0.001519,0.001519
259,17191.6,0.95975,0.6155,1.01937,0.31718,0.29104,0.27772,0.13193,1.97661,1.64262,1.49667,0.001486,0.001486,0.001486
260,17258,0.96154,0.61102,1.03115,0.33334,0.27232,0.2744,0.1336,1.96374,1.6363,1.48646,0.001453,0.001453,0.001453
261,17324.3,0.94082,0.60105,1.01929,0.33464,0.28242,0.2769,0.1373,1.9523,1.6202,1.47973,0.00142,0.00142,0.00142
262,17390.7,0.95068,0.60453,1.02906,0.3197,0.27982,0.27668,0.13744,1.95683,1.61397,1.49111,0.001387,0.001387,0.001387
263,17457.1,0.94923,0.60364,1.02204,0.33891,0.27422,0.27673,0.13661,1.96384,1.62617,1.48833,0.001354,0.001354,0.001354
264,17523.3,0.95755,0.60876,1.02295,0.32584,0.28386,0.27957,0.13787,1.93624,1.63783,1.47009,0.001321,0.001321,0.001321
265,17589.8,0.94917,0.60721,1.02654,0.49969,0.25863,0.2744,0.13631,1.94862,1.64858,1.47788,0.001288,0.001288,0.001288
266,17656.2,0.94043,0.5948,1.01831,0.32247,0.29229,0.27225,0.13417,1.97408,1.65767,1.49671,0.001255,0.001255,0.001255
267,17722.4,0.93585,0.59525,1.01407,0.33573,0.272,0.26667,0.13245,1.97308,1.64332,1.49518,0.001222,0.001222,0.001222
268,17788.8,0.95119,0.60448,1.02455,0.36187,0.27559,0.26994,0.13297,1.97591,1.63093,1.49712,0.001189,0.001189,0.001189
269,17855.3,0.9467,0.60199,1.02175,0.3594,0.27127,0.27118,0.13482,1.95662,1.63761,1.48077,0.001156,0.001156,0.001156
270,17921.7,0.9296,0.59344,1.00471,0.51675,0.26968,0.28117,0.13604,1.95006,1.62609,1.48064,0.001123,0.001123,0.001123
271,17987.9,0.9466,0.59704,1.01343,0.5202,0.2721,0.28218,0.13517,1.94829,1.62841,1.48545,0.00109,0.00109,0.00109
272,18054.2,0.94776,0.59795,1.02043,0.49201,0.26976,0.27338,0.13517,1.95082,1.64745,1.49059,0.001057,0.001057,0.001057
273,18120.5,0.93764,0.59167,1.0152,0.49636,0.27197,0.27669,0.13561,1.95112,1.6543,1.48152,0.001024,0.001024,0.001024
274,18186.7,0.92355,0.58442,1.00642,0.29731,0.29727,0.27299,0.1335,1.9638,1.65681,1.49191,0.000991,0.000991,0.000991
275,18252.9,0.93204,0.59239,1.01272,0.34795,0.27249,0.26875,0.13184,1.96303,1.67034,1.48735,0.000958,0.000958,0.000958
276,18319.2,0.90856,0.58016,1.01034,0.34427,0.27438,0.26314,0.12987,1.96843,1.67501,1.4903,0.000925,0.000925,0.000925
277,18385.5,0.91615,0.59216,1.01133,0.33634,0.27369,0.26938,0.1326,1.968,1.67251,1.48969,0.000892,0.000892,0.000892
278,18451.8,0.90956,0.57109,1.00638,0.33188,0.27516,0.27206,0.1328,1.98093,1.67729,1.49372,0.000859,0.000859,0.000859
279,18518,0.91749,0.57944,1.00446,0.31736,0.28585,0.2741,0.13244,1.99164,1.68353,1.51083,0.000826,0.000826,0.000826
280,18584.2,0.93455,0.58443,1.01124,0.33084,0.28049,0.27106,0.13194,1.98491,1.68322,1.50322,0.000793,0.000793,0.000793
281,18650.9,0.90787,0.58243,1.00659,0.46918,0.27584,0.26926,0.12873,1.98642,1.69328,1.51021,0.00076,0.00076,0.00076
282,18717.4,0.91544,0.58274,1.00127,0.33874,0.27332,0.26489,0.12879,1.98023,1.68601,1.50159,0.000727,0.000727,0.000727
283,18783.9,0.90786,0.57339,1.00274,0.47856,0.25881,0.2684,0.12855,1.98442,1.70066,1.50461,0.000694,0.000694,0.000694
284,18850.2,0.91211,0.58692,1.00837,0.33144,0.26869,0.2615,0.12772,1.98764,1.70254,1.50099,0.000661,0.000661,0.000661
285,18916.4,0.91408,0.58931,1.01037,0.3239,0.27128,0.25957,0.1268,1.99845,1.69987,1.50949,0.000628,0.000628,0.000628
286,18982.7,0.90229,0.58355,1.00209,0.32435,0.26553,0.26123,0.12654,1.99842,1.70351,1.50273,0.000595,0.000595,0.000595
287,19049.2,0.90767,0.57615,1.01082,0.48728,0.24175,0.26092,0.12718,1.99644,1.6966,1.49666,0.000562,0.000562,0.000562
288,19115.4,0.90727,0.57409,1.01063,0.32355,0.27218,0.26151,0.12747,1.99861,1.6881,1.50494,0.000529,0.000529,0.000529
