epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,3576.53,1.57087,1.13269,1.30682,0.52271,0.27404,0.28154,0.13298,2.03352,2.05719,1.51432,0.008284,0.008284,0.008284
54,3643.98,1.55919,1.13274,1.30418,0.50047,0.27363,0.25319,0.11109,2.04694,2.0532,1.53638,0.008251,0.008251,0.008251
55,3711.48,1.55833,1.12625,1.30942,0.20344,0.19517,0.17061,0.07316,2.25835,2.31376,1.65731,0.008218,0.008218,0.008218
56,3778.99,1.54149,1.10659,1.28723,0.46993,0.28775,0.28376,0.13196,2.07875,2.01001,1.59358,0.008185,0.008185,0.008185
57,3846.35,1.52207,1.08656,1.26807,0.46821,0.27965,0.24724,0.10177,2.27639,2.24946,1.58679,0.008152,0.008152,0.008152
58,3913.85,1.55182,1.13344,1.29062,0.35145,0.27368,0.25923,0.1139,2.15944,2.05896,1.59527,0.008119,0.008119,0.008119
59,3981.23,1.52167,1.07922,1.27271,0.33916,0.17428,0.14361,0.06135,2.36371,2.36267,1.68573,0.008086,0.008086,0.008086
60,4048.77,1.51027,1.09308,1.27814,0.36361,0.30036,0.27862,0.1282,2.07952,1.90541,1.54514,0.008053,0.008053,0.008053
61,4116.13,1.50731,1.05718,1.25563,0.26796,0.20486,0.20299,0.08263,2.23552,2.18708,1.63167,0.00802,0.00802,0.00802
62,4183.56,1.51987,1.07744,1.28016,0.45098,0.1834,0.23485,0.11159,2.11109,2.38617,1.55608,0.007987,0.007987,0.007987
63,4251.11,1.50409,1.0853,1.26828,0.25409,0.21962,0.20093,0.09017,2.19998,2.25004,1.6381,0.007954,0.007954,0.007954
64,4318.7,1.50415,1.07246,1.27428,0.23433,0.24399,0.1656,0.06803,2.21976,2.73372,1.59928,0.007921,0.007921,0.007921
65,4386.12,1.48238,1.05393,1.25907,0.22003,0.20461,0.17783,0.07241,2.25325,2.23835,1.63938,0.007888,0.007888,0.007888
66,4453.64,1.48539,1.05232,1.26497,0.4542,0.25927,0.24736,0.11079,2.15046,2.26173,1.57708,0.007855,0.007855,0.007855
67,4521.18,1.46722,1.05219,1.25931,0.3871,0.23126,0.20763,0.08587,2.30676,2.07967,1.64538,0.007822,0.007822,0.007822
68,4588.73,1.49158,1.05823,1.26738,0.37975,0.23219,0.16252,0.06847,2.31934,2.70534,1.67065,0.007789,0.007789,0.007789
69,4656.15,1.48393,1.04135,1.25036,0.28642,0.29249,0.25435,0.11788,1.95555,1.88258,1.52133,0.007756,0.007756,0.007756
70,4723.64,1.46085,1.05,1.26209,0.26543,0.20683,0.18207,0.08165,2.25839,2.52257,1.61088,0.007723,0.007723,0.007723
71,4791.17,1.46007,1.03623,1.24621,0.38921,0.27944,0.29396,0.13834,2.08701,2.17068,1.55527,0.00769,0.00769,0.00769
72,4858.68,1.44991,1.02916,1.23631,0.51451,0.27165,0.28263,0.13249,2.01597,2.00468,1.50082,0.007657,0.007657,0.007657
73,4926.09,1.44874,1.03567,1.24664,0.50922,0.22414,0.21326,0.09451,2.18101,2.64721,1.59487,0.007624,0.007624,0.007624
74,4993.79,1.44607,1.01208,1.23306,0.3581,0.26673,0.25885,0.11638,2.06209,1.98666,1.57109,0.007591,0.007591,0.007591
75,5061.17,1.44015,1.02043,1.23124,0.33453,0.24603,0.25828,0.11481,2.19592,2.08771,1.60783,0.007558,0.007558,0.007558
76,5128.75,1.43736,1.01223,1.23886,0.32442,0.27265,0.22685,0.09964,2.22516,2.27341,1.59442,0.007525,0.007525,0.007525
77,5196.22,1.42967,0.99059,1.22365,0.3309,0.27752,0.24667,0.1048,2.16717,2.12633,1.6081,0.007492,0.007492,0.007492
78,5263.7,1.42586,1.00391,1.23435,0.36143,0.2813,0.22041,0.10378,2.12667,2.16159,1.5494,0.007459,0.007459,0.007459
79,5331.12,1.43987,1.00921,1.24231,0.30781,0.2527,0.24119,0.11064,2.08345,2.14715,1.54483,0.007426,0.007426,0.007426
80,5398.5,1.39532,0.99925,1.20843,0.25857,0.21455,0.18593,0.08743,2.15345,2.34943,1.54854,0.007393,0.007393,0.007393
81,5466.06,1.40282,0.98451,1.218,0.35768,0.24202,0.24605,0.10323,2.0022,2.03483,1.48613,0.00736,0.00736,0.00736
82,5533.68,1.42897,0.98521,1.22709,0.41631,0.25034,0.23927,0.11093,2.01366,2.31719,1.48602,0.007327,0.007327,0.007327
83,5601.16,1.41481,0.9827,1.22448,0.37662,0.26239,0.28428,0.12753,1.94784,2.0166,1.45653,0.007294,0.007294,0.007294
84,5668.54,1.40003,0.9696,1.21675,0.24058,0.21118,0.19431,0.08445,2.21194,2.13605,1.62381,0.007261,0.007261,0.007261
85,5735.92,1.40658,0.97526,1.22305,0.42948,0.19853,0.19717,0.08738,2.27247,2.55975,1.63138,0.007228,0.007228,0.007228
86,5803.35,1.39946,0.9834,1.21894,0.44482,0.24003,0.23349,0.10879,2.05935,2.10013,1.56268,0.007195,0.007195,0.007195
87,5870.83,1.38222,0.95532,1.19859,0.40879,0.19518,0.19398,0.08256,2.14472,2.43236,1.62433,0.007162,0.007162,0.007162
88,5938.34,1.38015,0.94222,1.22045,0.33068,0.25356,0.23483,0.09671,2.13676,2.03269,1.61829,0.007129,0.007129,0.007129
89,6005.75,1.38336,0.95466,1.20781,0.36677,0.19133,0.17392,0.07815,2.20589,2.01068,1.62178,0.007096,0.007096,0.007096
90,6073.26,1.39263,0.96878,1.20978,0.44378,0.28005,0.30243,0.15021,1.87769,1.86391,1.44365,0.007063,0.007063,0.007063
91,6140.89,1.36221,0.94545,1.19306,0.31388,0.18906,0.20985,0.08796,2.1427,1.98941,1.59079,0.00703,0.00703,0.00703
92,6208.39,1.3773,0.96247,1.21529,0.3711,0.32705,0.31367,0.1422,2.01744,1.9896,1.52447,0.006997,0.006997,0.006997
93,6276.01,1.34094,0.92976,1.19323,0.3968,0.29088,0.28333,0.12745,1.89332,1.87832,1.40282,0.006964,0.006964,0.006964
94,6343.48,1.36781,0.95339,1.21231,0.34027,0.22593,0.22909,0.09617,2.08704,2.49318,1.53522,0.006931,0.006931,0.006931
95,6410.95,1.36587,0.95437,1.19901,0.25096,0.27738,0.21422,0.09001,2.12678,1.94284,1.61012,0.006898,0.006898,0.006898
96,6478.47,1.33215,0.92864,1.1896,0.34265,0.26151,0.26929,0.11166,2.03698,2.12709,1.54837,0.006865,0.006865,0.006865
97,6546.03,1.37967,0.94189,1.20369,0.39291,0.28682,0.282,0.13278,2.03928,2.12509,1.45281,0.006832,0.006832,0.006832
98,6613.49,1.36532,0.93055,1.19954,0.63305,0.31064,0.31916,0.15468,1.9394,1.82505,1.41463,0.006799,0.006799,0.006799
99,6681.01,1.33642,0.91462,1.19205,0.3237,0.27229,0.24743,0.11326,2.04103,1.99496,1.48229,0.006766,0.006766,0.006766
100,6748.56,1.34149,0.93084,1.18864,0.25936,0.29632,0.23176,0.10049,2.10338,2.14105,1.52837,0.006733,0.006733,0.006733
101,6816.16,1.33665,0.92268,1.1776,0.35252,0.25309,0.23345,0.09555,2.13972,1.99784,1.54777,0.0067,0.0067,0.0067
102,6883.56,1.32468,0.92253,1.17305,0.40868,0.35222,0.31896,0.14036,1.90155,1.6253,1.42794,0.006667,0.006667,0.006667
103,6951,1.33398,0.9184,1.18376,0.46026,0.32198,0.33505,0.15997,1.88564,1.75838,1.41628,0.006634,0.006634,0.006634
104,7018.64,1.32063,0.91164,1.1825,0.38726,0.33405,0.31055,0.14672,1.91928,1.81392,1.45161,0.006601,0.006601,0.006601
105,7086.17,1.32827,0.89954,1.16802,0.34703,0.2902,0.27371,0.12764,2.15495,1.85208,1.5066,0.006568,0.006568,0.006568
106,7153.56,1.30239,0.89192,1.15847,0.40377,0.27894,0.24752,0.10593,1.99824,2.11862,1.46479,0.006535,0.006535,0.006535
107,7221.06,1.32302,0.89995,1.17314,0.55019,0.20938,0.2358,0.09137,2.23796,2.05234,1.55342,0.006502,0.006502,0.006502
108,7288.58,1.3085,0.89533,1.17788,0.29478,0.27386,0.24028,0.11367,2.00229,2.06052,1.44435,0.006469,0.006469,0.006469
109,7356.08,1.32143,0.88054,1.17457,0.40787,0.27096,0.28726,0.13393,1.98209,1.86806,1.46667,0.006436,0.006436,0.006436
110,7423.57,1.30662,0.87906,1.17042,0.36464,0.28483,0.2587,0.11307,2.053,1.84227,1.48838,0.006403,0.006403,0.006403
111,7491.01,1.28607,0.8715,1.166,0.33406,0.24446,0.23571,0.09271,2.20781,2.11331,1.56334,0.00637,0.00637,0.00637
112,7558.5,1.3102,0.88527,1.17263,0.44763,0.28514,0.29999,0.12959,1.95197,1.85324,1.41984,0.006337,0.006337,0.006337
113,7625.83,1.30204,0.88193,1.17412,0.3854,0.23578,0.24324,0.10402,2.08145,2.12398,1.57427,0.006304,0.006304,0.006304
114,7693.34,1.30954,0.89261,1.17014,0.36711,0.2919,0.26263,0.11551,2.06583,2.0317,1.48937,0.006271,0.006271,0.006271
115,7760.84,1.29157,0.87307,1.16386,0.49329,0.33898,0.33175,0.15059,1.92763,1.81745,1.41145,0.006238,0.006238,0.006238
116,7828.3,1.29394,0.87322,1.15969,0.33796,0.22306,0.22144,0.09072,2.07756,2.2305,1.51977,0.006205,0.006205,0.006205
117,7895.69,1.29249,0.89231,1.17118,0.42091,0.26285,0.27718,0.12381,1.98459,1.78273,1.44831,0.006172,0.006172,0.006172
118,7963.11,1.26666,0.85769,1.16269,0.44674,0.32101,0.30976,0.15363,1.88941,1.80812,1.3742,0.006139,0.006139,0.006139
119,8030.55,1.26918,0.85361,1.1572,0.34229,0.25214,0.24968,0.10422,2.15636,1.97073,1.54215,0.006106,0.006106,0.006106
120,8097.95,1.26589,0.84288,1.15425,0.41484,0.25297,0.26176,0.10918,2.08918,1.82661,1.49568,0.006073,0.006073,0.006073
121,8165.38,1.26025,0.84274,1.1449,0.33955,0.25881,0.23322,0.09857,2.06639,1.90692,1.55204,0.00604,0.00604,0.00604
122,8232.83,1.26198,0.84457,1.14111,0.42913,0.29659,0.29312,0.13203,2.00187,1.79052,1.44615,0.006007,0.006007,0.006007
123,8300.25,1.25332,0.86086,1.15047,0.31107,0.29783,0.23602,0.10068,2.11196,2.03175,1.60821,0.005974,0.005974,0.005974
124,8367.7,1.2535,0.85484,1.14582,0.37695,0.21156,0.22049,0.09703,2.13735,2.42705,1.52715,0.005941,0.005941,0.005941
125,8435.21,1.24118,0.83669,1.13278,0.37482,0.28958,0.26156,0.11534,1.94951,1.89927,1.44721,0.005908,0.005908,0.005908
126,8502.69,1.22953,0.81318,1.1332,0.38887,0.24668,0.25451,0.10738,2.08519,1.89835,1.45939,0.005875,0.005875,0.005875
127,8570.14,1.23819,0.84673,1.15036,0.30994,0.28334,0.25963,0.12104,1.99559,1.80674,1.42027,0.005842,0.005842,0.005842
128,8637.62,1.22313,0.82921,1.14777,0.4446,0.32695,0.32138,0.1452,1.93767,1.71644,1.44902,0.005809,0.005809,0.005809
129,8705.17,1.25603,0.84714,1.14747,0.38462,0.24279,0.25339,0.10958,2.04453,1.86976,1.45811,0.005776,0.005776,0.005776
130,8772.67,1.24372,0.82927,1.14372,0.532,0.25273,0.28826,0.13815,2.01992,1.90249,1.42943,0.005743,0.005743,0.005743
131,8840.1,1.22909,0.82625,1.13456,0.35442,0.37516,0.30644,0.13914,1.9563,1.70137,1.46232,0.00571,0.00571,0.00571
132,8907.54,1.25487,0.82825,1.15014,0.40136,0.34217,0.30324,0.13025,1.97964,1.70915,1.44912,0.005677,0.005677,0.005677
133,8974.93,1.22218,0.82744,1.1241,0.43406,0.23001,0.25423,0.11341,2.07204,1.94942,1.44561,0.005644,0.005644,0.005644
134,9042.29,1.24838,0.84061,1.14193,0.37243,0.26945,0.25284,0.1085,2.04699,1.98809,1.48742,0.005611,0.005611,0.005611
135,9109.67,1.25314,0.83202,1.13729,0.41348,0.31051,0.31414,0.14014,1.9086,1.70116,1.44051,0.005578,0.005578,0.005578
136,9177.02,1.21337,0.80377,1.13535,0.31828,0.21907,0.20768,0.09654,2.11196,1.88171,1.52695,0.005545,0.005545,0.005545
137,9244.5,1.21775,0.807,1.12762,0.32806,0.32209,0.26919,0.11743,2.02922,1.88573,1.46455,0.005512,0.005512,0.005512
138,9311.89,1.21796,0.8208,1.13136,0.41586,0.3016,0.30431,0.1469,1.89065,1.80521,1.39738,0.005479,0.005479,0.005479
139,9379.43,1.22453,0.81849,1.13683,0.36962,0.33854,0.29741,0.13914,1.91134,1.69973,1.40259,0.005446,0.005446,0.005446
140,9446.91,1.21407,0.80132,1.12242,0.34014,0.20689,0.21959,0.09835,2.06702,1.78231,1.5297,0.005413,0.005413,0.005413
141,9514.47,1.20142,0.81141,1.11767,0.42438,0.3035,0.32066,0.15826,1.86639,1.7227,1.39687,0.00538,0.00538,0.00538
142,9582.02,1.18733,0.79499,1.11539,0.42077,0.35099,0.32988,0.14441,1.95522,1.66997,1.48042,0.005347,0.005347,0.005347
143,9649.48,1.20193,0.79963,1.12196,0.41936,0.25965,0.26493,0.12204,2.0134,1.80863,1.46292,0.005314,0.005314,0.005314
144,9717.06,1.22752,0.80412,1.12778,0.3084,0.21977,0.20607,0.09691,2.12261,2.07081,1.50901,0.005281,0.005281,0.005281
145,9784.71,1.17334,0.7775,1.11348,0.45835,0.3022,0.31319,0.15295,1.88518,1.8354,1.37972,0.005248,0.005248,0.005248
146,9852.07,1.1857,0.78356,1.11277,0.44809,0.33969,0.31924,0.14688,1.90196,1.76419,1.45802,0.005215,0.005215,0.005215
147,9919.45,1.173,0.79202,1.11263,0.41113,0.30609,0.29789,0.13017,1.95598,1.705,1.43503,0.005182,0.005182,0.005182
148,9986.77,1.18235,0.78431,1.11117,0.33892,0.25881,0.23423,0.11081,2.05651,1.91564,1.47525,0.005149,0.005149,0.005149
149,10054.2,1.18609,0.7913,1.12858,0.41003,0.35473,0.31454,0.1391,2.01146,1.79996,1.42954,0.005116,0.005116,0.005116
150,10121.6,1.19872,0.78282,1.10742,0.41935,0.2982,0.3017,0.12182,2.05095,1.78027,1.51202,0.005083,0.005083,0.005083
151,10189.1,1.17418,0.77479,1.11061,0.44837,0.31917,0.33967,0.15069,1.92107,1.62075,1.45949,0.00505,0.00505,0.00505
152,10256.5,1.15987,0.76807,1.11046,0.35255,0.30255,0.27762,0.12453,1.989,1.72657,1.48743,0.005017,0.005017,0.005017
153,10323.9,1.17447,0.78498,1.12505,0.35329,0.27531,0.2584,0.11541,2.05288,1.81563,1.53214,0.004984,0.004984,0.004984
154,10391.2,1.17508,0.77411,1.10677,0.36634,0.23386,0.24061,0.11597,1.97814,1.89833,1.4418,0.004951,0.004951,0.004951
155,10458.7,1.16295,0.77512,1.10427,0.39767,0.37811,0.32911,0.13728,1.95181,1.59735,1.46712,0.004918,0.004918,0.004918
156,10526,1.16449,0.7702,1.10365,0.47029,0.29102,0.31314,0.14005,1.92953,1.76495,1.43549,0.004885,0.004885,0.004885
157,10593.5,1.14533,0.74697,1.09811,0.40714,0.26476,0.28809,0.13334,1.96864,1.8889,1.48273,0.004852,0.004852,0.004852
158,10661,1.13206,0.75268,1.09703,0.31858,0.28056,0.25847,0.11697,2.03036,1.7597,1.49935,0.004819,0.004819,0.004819
159,10728.4,1.16583,0.77863,1.10611,0.3513,0.34342,0.27023,0.11554,2.021,1.75223,1.48844,0.004786,0.004786,0.004786
160,10795.3,1.16018,0.76845,1.09717,0.3833,0.30329,0.28879,0.12886,2.0476,1.72173,1.50117,0.004753,0.004753,0.004753
161,10862.8,1.12178,0.74825,1.08481,0.29037,0.27621,0.2313,0.10459,2.03628,1.83798,1.5356,0.00472,0.00472,0.00472
162,10930.3,1.15987,0.77219,1.09797,0.40635,0.30674,0.29951,0.12996,1.90384,1.76126,1.41957,0.004687,0.004687,0.004687
163,10997.7,1.1629,0.76799,1.10826,0.47951,0.33885,0.30975,0.14154,1.98078,1.72537,1.48715,0.004654,0.004654,0.004654
164,11065.3,1.13669,0.75689,1.0887,0.49843,0.33231,0.32387,0.14357,1.93497,1.78959,1.42218,0.004621,0.004621,0.004621
165,11132.8,1.12378,0.74683,1.08326,0.28244,0.31019,0.24657,0.11882,1.97456,1.78807,1.48271,0.004588,0.004588,0.004588
166,11200.5,1.13478,0.74726,1.09162,0.4417,0.30104,0.27069,0.11954,2.04459,1.77662,1.51968,0.004555,0.004555,0.004555
167,11268,1.14397,0.76142,1.0999,0.47317,0.28568,0.30229,0.13104,1.93461,1.82473,1.46213,0.004522,0.004522,0.004522
168,11335.5,1.13228,0.74687,1.08861,0.45906,0.32617,0.30809,0.14393,1.88006,1.75353,1.40391,0.004489,0.004489,0.004489
169,11402.9,1.13776,0.7386,1.09293,0.48271,0.32513,0.32177,0.14714,1.94752,1.68264,1.43438,0.004456,0.004456,0.004456
170,11470.4,1.13975,0.75359,1.09015,0.51353,0.27026,0.30962,0.13379,1.98537,1.69011,1.46949,0.004423,0.004423,0.004423
171,11537.9,1.12269,0.73706,1.07824,0.49346,0.3092,0.31254,0.14836,1.94644,1.74627,1.46085,0.00439,0.00439,0.00439
172,11605.5,1.12504,0.753,1.08685,0.53666,0.34594,0.36248,0.17893,1.89128,1.60405,1.41706,0.004357,0.004357,0.004357
173,11673,1.13518,0.74252,1.08885,0.49679,0.34891,0.34359,0.15596,1.90521,1.62575,1.38273,0.004324,0.004324,0.004324
174,11740.5,1.11536,0.72837,1.08164,0.49527,0.30849,0.33033,0.14887,1.93572,1.6291,1.43482,0.004291,0.004291,0.004291
175,11808,1.11937,0.74078,1.09159,0.37145,0.32231,0.28541,0.12701,1.99556,1.83124,1.44607,0.004258,0.004258,0.004258
176,11875.5,1.12718,0.7455,1.09368,0.40321,0.31694,0.29253,0.12666,2.01201,1.69113,1.47215,0.004225,0.004225,0.004225
177,11943,1.11263,0.71816,1.07978,0.33564,0.30053,0.26868,0.12271,2.00656,1.71711,1.52576,0.004192,0.004192,0.004192
178,12010.4,1.12374,0.73077,1.07314,0.45901,0.28947,0.31705,0.15134,1.89002,1.66396,1.41349,0.004159,0.004159,0.004159
179,12077.9,1.10387,0.73251,1.07501,0.44909,0.31697,0.32956,0.14753,1.91445,1.65458,1.43018,0.004126,0.004126,0.004126
180,12145.3,1.13431,0.74857,1.08929,0.39652,0.30961,0.28687,0.12481,2.02378,1.63721,1.49964,0.004093,0.004093,0.004093
181,12212.7,1.0841,0.72091,1.06185,0.56429,0.32396,0.3463,0.15961,1.89821,1.62437,1.40152,0.00406,0.00406,0.00406
182,12280.3,1.09971,0.71341,1.0725,0.38187,0.29333,0.27044,0.11836,2.05741,1.75774,1.50695,0.004027,0.004027,0.004027
183,12347.8,1.088,0.7103,1.07934,0.3973,0.33204,0.29904,0.13272,2.00424,1.67491,1.48967,0.003994,0.003994,0.003994
184,12415.3,1.09068,0.70579,1.05933,0.4378,0.33746,0.33378,0.15114,1.88241,1.57496,1.39854,0.003961,0.003961,0.003961
185,12482.8,1.12624,0.72781,1.07761,0.43336,0.35939,0.33172,0.14121,1.94418,1.61458,1.44149,0.003928,0.003928,0.003928
186,12550.2,1.09128,0.7155,1.06769,0.49107,0.28228,0.28362,0.11953,2.02841,1.71714,1.51301,0.003895,0.003895,0.003895
187,12617.6,1.0856,0.71012,1.06096,0.36326,0.27427,0.25862,0.12023,2.02586,1.65855,1.50524,0.003862,0.003862,0.003862
188,12685,1.08015,0.70946,1.0613,0.51131,0.3405,0.34236,0.1641,1.86191,1.70974,1.39492,0.003829,0.003829,0.003829
189,12752.3,1.07675,0.71168,1.06652,0.41251,0.29241,0.2821,0.13174,1.947,1.67263,1.46575,0.003796,0.003796,0.003796
190,12819.7,1.07244,0.69671,1.0635,0.39215,0.31908,0.27794,0.12907,1.95589,1.65392,1.46482,0.003763,0.003763,0.003763
191,12887.2,1.06723,0.69141,1.06376,0.43938,0.38478,0.36466,0.17466,1.82915,1.51923,1.36652,0.00373,0.00373,0.00373
192,12954.6,1.08389,0.70405,1.06447,0.35596,0.27923,0.2547,0.11405,2.04964,1.7547,1.49515,0.003697,0.003697,0.003697
