epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2936.02,1.53899,1.10195,1.29888,0.29756,0.24477,0.19915,0.08602,2.21117,2.03732,1.8079,0.008581,0.008581,0.008581
45,3002.71,1.50163,1.08461,1.29269,0.35376,0.23779,0.23137,0.1036,2.13589,2.03072,1.67817,0.008548,0.008548,0.008548
46,3069.36,1.56145,1.10532,1.29985,0.24967,0.20148,0.18787,0.09202,2.11415,2.13257,1.62587,0.008515,0.008515,0.008515
47,3136.03,1.53043,1.08799,1.29134,0.28834,0.24287,0.23185,0.1045,2.13369,2.092,1.63073,0.008482,0.008482,0.008482
48,3202.8,1.52219,1.07123,1.29698,0.31627,0.24595,0.24078,0.11224,2.03436,1.98024,1.572,0.008449,0.008449,0.008449
49,3269.48,1.51119,1.05304,1.28717,0.32587,0.25363,0.24893,0.10716,2.10862,1.98475,1.64775,0.008416,0.008416,0.008416
50,3336.07,1.53508,1.09629,1.29361,0.28343,0.22669,0.21592,0.09541,2.10932,2.06393,1.62,0.008383,0.008383,0.008383
51,3402.8,1.50502,1.05427,1.28666,0.38616,0.21588,0.25298,0.10869,2.13574,1.95595,1.67568,0.00835,0.00835,0.00835
52,3469.49,1.48364,1.0384,1.26454,0.33591,0.23842,0.23934,0.11286,2.08143,1.84987,1.57826,0.008317,0.008317,0.008317
53,3536.23,1.49764,1.04079,1.26938,0.3054,0.19685,0.19977,0.0872,2.1825,2.7141,1.64224,0.008284,0.008284,0.008284
54,3602.94,1.47218,1.02836,1.26379,0.34529,0.3238,0.29333,0.13522,1.92473,1.66226,1.50371,0.008251,0.008251,0.008251
55,3669.63,1.47541,1.03392,1.27633,0.22752,0.21679,0.19514,0.0932,2.15653,2.30574,1.67244,0.008218,0.008218,0.008218
56,3736.38,1.45523,1.01388,1.26705,0.3309,0.24807,0.22829,0.10768,1.99567,1.97547,1.57161,0.008185,0.008185,0.008185
57,3803.01,1.44732,1.00336,1.24222,0.42217,0.28411,0.2871,0.13403,1.89756,1.69169,1.45066,0.008152,0.008152,0.008152
58,3869.59,1.46665,1.04468,1.25964,0.31823,0.28321,0.26,0.12066,2.04849,1.80489,1.58725,0.008119,0.008119,0.008119
59,3936.09,1.43417,0.99782,1.23905,0.30666,0.28115,0.25821,0.12348,1.89411,1.76904,1.50069,0.008086,0.008086,0.008086
60,4002.64,1.42352,1.00596,1.2433,0.31706,0.26133,0.2429,0.11726,1.91868,1.81506,1.51675,0.008053,0.008053,0.008053
61,4069.26,1.42871,0.97681,1.23152,0.38407,0.31734,0.32096,0.14525,1.84578,1.65623,1.47522,0.00802,0.00802,0.00802
