epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,524.608,1.31055,0.93053,1.0349,0.53211,0.43746,0.44051,0.21981,1.63328,2.4601,1.18427,0.00802,0.00802,0.00802
62,533.181,1.3465,0.95404,1.05657,0.79842,0.63688,0.73354,0.39556,1.34563,0.91391,1.03833,0.007987,0.007987,0.007987
63,541.741,1.31235,0.95439,1.04147,0.64153,0.50282,0.53478,0.25252,1.60892,1.10863,1.14758,0.007954,0.007954,0.007954
64,550.299,1.315,0.94155,1.0488,0.75263,0.70665,0.74527,0.38786,1.35176,0.89187,1.02667,0.007921,0.007921,0.007921
65,558.88,1.32179,0.93377,1.03822,0.6987,0.64652,0.70978,0.33594,1.45895,0.92834,1.09077,0.007888,0.007888,0.007888
66,567.442,1.3091,0.92766,1.04412,0.81113,0.64425,0.73312,0.39048,1.35146,0.89658,1.02948,0.007855,0.007855,0.007855
67,575.999,1.30838,0.92611,1.04044,0.69768,0.47878,0.57979,0.30277,1.45261,1.09228,1.07868,0.007822,0.007822,0.007822
68,584.566,1.30942,0.93589,1.04642,0.78095,0.67882,0.75754,0.39384,1.35362,0.8735,1.02856,0.007789,0.007789,0.007789
69,593.126,1.30154,0.91246,1.03286,0.70812,0.51529,0.61802,0.33919,1.41846,1.06936,1.06145,0.007756,0.007756,0.007756
70,601.69,1.31162,0.92832,1.0441,0.78101,0.60618,0.68052,0.35325,1.38165,0.94725,1.02062,0.007723,0.007723,0.007723
71,610.256,1.29868,0.93812,1.03548,0.72732,0.58,0.68052,0.3584,1.38391,1.04038,1.04219,0.00769,0.00769,0.00769
72,618.815,1.30402,0.92034,1.03875,0.67018,0.52324,0.58735,0.31202,1.45828,1.03185,1.07067,0.007657,0.007657,0.007657
73,627.429,1.28947,0.91946,1.02882,0.81574,0.64224,0.7539,0.37265,1.42477,0.9139,1.05088,0.007624,0.007624,0.007624
74,635.975,1.30626,0.90052,1.03546,0.73415,0.50889,0.59982,0.32027,1.4197,1.00167,1.05819,0.007591,0.007591,0.007591
75,644.547,1.29535,0.9317,1.03696,0.82768,0.72302,0.79318,0.41176,1.35159,0.82628,1.02459,0.007558,0.007558,0.007558
76,653.138,1.29873,0.90642,1.03851,0.81351,0.64402,0.73703,0.37843,1.42274,1.0106,1.05189,0.007525,0.007525,0.007525
77,661.695,1.28149,0.89648,1.01837,0.70309,0.60718,0.631,0.33239,1.39639,1.01261,1.03427,0.007492,0.007492,0.007492
78,670.289,1.27284,0.89806,1.02873,0.76591,0.56827,0.6455,0.32392,1.53898,1.31627,1.12632,0.007459,0.007459,0.007459
79,678.852,1.29391,0.8972,1.03278,0.69006,0.60647,0.64261,0.34173,1.42355,0.99393,1.04932,0.007426,0.007426,0.007426
80,687.46,1.25295,0.88811,1.01659,0.56251,0.45597,0.4794,0.246,1.67268,2.32442,1.22216,0.007393,0.007393,0.007393
81,696.002,1.25738,0.88604,1.02476,0.85419,0.77537,0.84142,0.44309,1.33516,0.78805,1.01418,0.00736,0.00736,0.00736
82,704.577,1.27084,0.88858,1.02165,0.80293,0.61671,0.73148,0.38497,1.38875,0.94656,1.03996,0.007327,0.007327,0.007327
83,713.152,1.2749,0.8949,1.02794,0.79651,0.68736,0.76254,0.41196,1.33774,0.8741,1.02249,0.007294,0.007294,0.007294
84,721.702,1.24767,0.85977,1.00979,0.79638,0.73602,0.79706,0.42954,1.33711,0.81733,1.02047,0.007261,0.007261,0.007261
85,730.264,1.26614,0.86676,1.02478,0.58288,0.47476,0.50569,0.26809,1.46789,1.31344,1.07664,0.007228,0.007228,0.007228
86,738.814,1.24925,0.88609,1.02181,0.8153,0.7559,0.81342,0.40945,1.31809,0.79327,1.0259,0.007195,0.007195,0.007195
87,747.393,1.23841,0.85951,1.01431,0.72754,0.59975,0.69148,0.3634,1.39562,1.05877,1.0517,0.007162,0.007162,0.007162
88,755.944,1.24247,0.84705,1.0198,0.81558,0.72201,0.79367,0.43153,1.30947,0.80146,1.00273,0.007129,0.007129,0.007129
89,764.485,1.25979,0.86111,1.01671,0.69059,0.5722,0.59697,0.30044,1.43503,0.9253,1.07294,0.007096,0.007096,0.007096
90,773.031,1.27444,0.89906,1.01832,0.76031,0.68419,0.75468,0.39441,1.35739,0.8557,1.0163,0.007063,0.007063,0.007063
