epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,3120.08,1.34982,0.89738,1.20701,0.66518,0.21161,0.2031,0.1108,1.97592,1.98388,1.45891,0.007459,0.007459,0.007459
79,3159.86,1.34672,0.89137,1.20391,0.74489,0.15037,0.1576,0.08567,2.14076,2.31527,1.57265,0.007426,0.007426,0.007426
80,3199.83,1.32045,0.87734,1.19004,0.64778,0.22145,0.20768,0.10856,2.00668,1.9136,1.47798,0.007393,0.007393,0.007393
81,3239.8,1.32295,0.88023,1.19893,0.66901,0.1987,0.20038,0.10547,2.02237,2.04644,1.50155,0.00736,0.00736,0.00736
82,3279.75,1.33473,0.87282,1.19534,0.81646,0.19005,0.20798,0.11156,2.00982,2.01644,1.49447,0.007327,0.007327,0.007327
83,3319.61,1.33392,0.88733,1.19033,0.85193,0.21167,0.2095,0.1153,1.90772,1.96824,1.44738,0.007294,0.007294,0.007294
84,3359.4,1.30507,0.86227,1.18183,0.69504,0.19458,0.20796,0.11472,1.99776,2.0422,1.50367,0.007261,0.007261,0.007261
85,3399.22,1.32764,0.86516,1.20161,0.51464,0.21501,0.21648,0.11657,1.95789,1.96257,1.47301,0.007228,0.007228,0.007228
86,3439.29,1.29781,0.88043,1.18218,0.73545,0.2049,0.21008,0.11301,1.98738,1.96398,1.45944,0.007195,0.007195,0.007195
87,3479.21,1.297,0.86066,1.17571,0.5524,0.20712,0.20613,0.10688,1.98974,1.93451,1.4682,0.007162,0.007162,0.007162
88,3519.33,1.30285,0.83427,1.19005,0.86573,0.19419,0.20913,0.11163,1.9847,1.99694,1.48281,0.007129,0.007129,0.007129
89,3559.07,1.29596,0.85149,1.18015,0.67465,0.21037,0.20599,0.1129,2.01461,2.10044,1.52839,0.007096,0.007096,0.007096
90,3599.23,1.31759,0.8618,1.18447,0.84561,0.19547,0.20626,0.11195,1.96127,2.12682,1.49132,0.007063,0.007063,0.007063
91,3639.29,1.29517,0.834,1.17361,0.77505,0.19752,0.1975,0.10424,1.9854,1.97238,1.49539,0.00703,0.00703,0.00703
92,3679.11,1.30426,0.85821,1.19276,0.56682,0.22869,0.20352,0.103,2.08441,2.07007,1.5269,0.006997,0.006997,0.006997
93,3718.94,1.26524,0.82742,1.16729,0.79389,0.23236,0.2208,0.12018,1.88578,1.94911,1.43614,0.006964,0.006964,0.006964
94,3759.17,1.27005,0.84403,1.17049,0.81467,0.18383,0.18891,0.09927,2.00691,2.04659,1.53358,0.006931,0.006931,0.006931
95,3799.3,1.28558,0.83632,1.16634,0.78369,0.23304,0.2061,0.10762,1.98524,1.99284,1.49267,0.006898,0.006898,0.006898
96,3839.18,1.26759,0.84156,1.16604,0.70393,0.19022,0.2123,0.10826,2.05409,1.96686,1.515,0.006865,0.006865,0.006865
97,3879.37,1.28739,0.83291,1.16778,0.71562,0.23685,0.22325,0.11682,1.94392,1.92866,1.4689,0.006832,0.006832,0.006832
98,3919.05,1.25754,0.80758,1.15963,0.49872,0.23206,0.21061,0.11382,1.9842,1.98544,1.46628,0.006799,0.006799,0.006799
99,3958.99,1.26151,0.81068,1.17044,0.58549,0.18995,0.18869,0.09725,2.03987,2.10542,1.5344,0.006766,0.006766,0.006766
100,3998.95,1.24742,0.83165,1.15718,0.6093,0.22018,0.23837,0.13101,1.913,1.91676,1.45831,0.006733,0.006733,0.006733
101,4038.91,1.25891,0.82231,1.15265,0.67879,0.21598,0.20022,0.10749,1.93197,1.96968,1.45054,0.0067,0.0067,0.0067
102,4078.8,1.2639,0.82864,1.1561,0.80334,0.21031,0.20887,0.11551,2.02445,2.00922,1.51336,0.006667,0.006667,0.006667
103,4118.94,1.25882,0.80729,1.16365,0.70482,0.21114,0.21509,0.11867,1.97601,1.95405,1.48314,0.006634,0.006634,0.006634
104,4158.9,1.24901,0.80307,1.16158,0.7184,0.22349,0.23733,0.12581,1.99607,1.93766,1.46073,0.006601,0.006601,0.006601
105,4198.67,1.24931,0.79726,1.14575,0.80723,0.22521,0.2232,0.11701,2.05858,1.97423,1.48433,0.006568,0.006568,0.006568
106,4238.76,1.22955,0.78842,1.13227,0.5009,0.22239,0.20616,0.11265,2.0306,2.01579,1.48774,0.006535,0.006535,0.006535
107,4278.65,1.23769,0.79402,1.14284,0.6788,0.2411,0.23303,0.12314,1.96179,1.90322,1.46707,0.006502,0.006502,0.006502
108,4318.76,1.22582,0.7994,1.14851,0.70972,0.22284,0.21941,0.12002,1.96584,1.96268,1.45447,0.006469,0.006469,0.006469
109,4358.62,1.24288,0.79382,1.15631,0.54309,0.23354,0.22908,0.12526,1.9399,1.87108,1.45187,0.006436,0.006436,0.006436
110,4398.57,1.24898,0.79127,1.14856,0.64174,0.20165,0.20053,0.10538,2.05997,2.06652,1.54257,0.006403,0.006403,0.006403
111,4438.68,1.21134,0.78963,1.1331,0.82387,0.20706,0.20669,0.11071,2.00467,2.04519,1.4914,0.00637,0.00637,0.00637
112,4478.78,1.23684,0.79313,1.14,0.66845,0.23129,0.20308,0.10894,1.97247,2.01276,1.43345,0.006337,0.006337,0.006337
113,4518.59,1.21742,0.78278,1.14517,0.7029,0.23524,0.23071,0.12358,1.94372,1.91953,1.46345,0.006304,0.006304,0.006304
114,4558.61,1.2344,0.79772,1.14879,0.55002,0.24204,0.24042,0.13153,1.87196,1.80894,1.39903,0.006271,0.006271,0.006271
115,4598.74,1.21917,0.78596,1.14169,0.68461,0.21401,0.21697,0.11631,1.90434,2.00132,1.4269,0.006238,0.006238,0.006238
116,4638.81,1.22684,0.7876,1.14244,0.67935,0.209,0.20581,0.11128,1.92199,2.00243,1.45242,0.006205,0.006205,0.006205
117,4678.88,1.20668,0.79262,1.1412,0.70634,0.20639,0.19826,0.10959,1.95808,1.96939,1.49955,0.006172,0.006172,0.006172
118,4718.66,1.19275,0.76865,1.13702,0.71337,0.22816,0.21998,0.1209,1.90512,1.85961,1.4348,0.006139,0.006139,0.006139
119,4758.53,1.18389,0.76878,1.12911,0.80486,0.23924,0.2172,0.11825,1.96158,1.88782,1.44784,0.006106,0.006106,0.006106
120,4798.45,1.19001,0.75701,1.14031,0.56673,0.25068,0.22704,0.12453,1.92311,1.88823,1.43317,0.006073,0.006073,0.006073
121,4838.27,1.1847,0.75354,1.11547,0.68189,0.231,0.23323,0.12938,1.94884,1.88832,1.43319,0.00604,0.00604,0.00604
122,4878.28,1.18888,0.7669,1.12387,0.71796,0.19717,0.21068,0.1154,1.95468,1.94711,1.46168,0.006007,0.006007,0.006007
123,4918.23,1.18061,0.77455,1.12438,0.90597,0.19453,0.19632,0.10703,1.89309,2.04927,1.44,0.005974,0.005974,0.005974
124,4958.08,1.17674,0.75641,1.12199,0.51209,0.25604,0.21996,0.11744,1.97924,1.97093,1.48802,0.005941,0.005941,0.005941
125,4998.02,1.16379,0.74304,1.10801,0.79405,0.21998,0.21161,0.11721,1.93059,1.92115,1.43819,0.005908,0.005908,0.005908
126,5037.84,1.15936,0.72433,1.10917,0.66096,0.2062,0.20073,0.10826,1.96939,1.93605,1.47498,0.005875,0.005875,0.005875
